"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(HT)","Value_OUT(HT)","CurrentValue @ $12.69/HT","TxnFee(HT)","TxnFee(USD)","Historical $Price/HT","Status","ErrCode"
"0x9ca73feece82fe04599d8b36de04484ea539bdf4adb5eb439be2d0d6de6cbcf2","2689568","1614962286","2021-03-05 16:38:06","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.42","","",""
"0x8835f735f3e68bd1801dfcf61f525e98809483ba9d0b1c9f2eb5c8c83ee3cce8","2689577","1614962313","2021-03-05 16:38:33","0x07dc52ecceebd16c4e03958fed93bff007432d6b","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000460098461512581","0.00583864947659465","15.42","","",""
"0xe8c79e378bd3080d96dd3220397f0722fbe3e2d9e33cbd143d198db79c29eefa","2689613","1614962421","2021-03-05 16:40:21","0x69d06034c06a51a3866e8fd0190b13707ac1f0a7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044742","0.00056777598","15.42","","",""
"0x1fe902b6a43cdeed2a165673698dd5f80514934ba0983a12d5b195339a176614","2689678","1614962616","2021-03-05 16:43:36","0xf5cbbc092d7cf432c150e097d115ffafc537b935","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.00019796238","0.0025121426022","15.42","","",""
"0x707053ca58b528c82be7f55850a903291967ee0022d79bd159b9a463302ead25","2689707","1614962703","2021-03-05 16:45:03","0xbc05c7deea41b3de8277c43f4caea9a0975b5bee","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000209484","0.00265835196","15.42","","",""
"0xf101542d49fa324e8841f64e9a4e1f8ee6d6266eed63bc9586ed6645fa6f8d44","2689721","1614962745","2021-03-05 16:45:45","0x84f8e1e973318c51fb0e10a4bfd45750ef7584c7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044718","0.00056747142","15.42","","",""
"0x3275518964e85d42685c321647e3040947a9494a18ad02bdccf17f31ed93b5ed","2689744","1614962814","2021-03-05 16:46:54","0xf5cbbc092d7cf432c150e097d115ffafc537b935","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000037395","0.00047454255","15.42","","",""
"0x9f0690358f6916cbb4c4fb5e8403b06b354c1c07bb3b36a778c580ce80512a09","2689745","1614962817","2021-03-05 16:46:57","0x6234e9b1eaa7b78adba7a0b46fd5ae2fa809ab9c","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044718","0.00056747142","15.42","","",""
"0x2440adf5eb8ec90125344dfcba411390b283181293b275bd18f658f5fca07272","2689773","1614962901","2021-03-05 16:48:21","0x84f8e1e973318c51fb0e10a4bfd45750ef7584c7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044766","0.00056808054","15.42","","",""
"0x58d748eebd424dc9ee2e1078f1d2670bf2e0f225384877ef8de45a2dbf2304a8","2689938","1614963396","2021-03-05 16:56:36","0x2f414e7abad2991ef565b7bd084a6eda9063ff1a","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044509","0.00056481921","15.42","","",""
"0xad05765f487332023062683dc2696716db7dfcd295fcf66f6a104bc788cfa31f","2690332","1614964578","2021-03-05 17:16:18","0xf5cbbc092d7cf432c150e097d115ffafc537b935","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.00027691911","0.0035141035059","15.42","","",""
"0xbca4baa4d7e84126bbd2cddd2b3caf17217bfd5ad431062c8488f468cd2fe649","2690363","1614964671","2021-03-05 17:17:51","0x1bb4964b1eccb4e2745b02e98ac6ca76020f7368","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044718","0.00056747142","15.42","","",""
"0x1709164120c0334e056116e3b70c62f60b8e8b81360d3ae9dcc2d65545b55704","2690425","1614964857","2021-03-05 17:20:57","0xf5cbbc092d7cf432c150e097d115ffafc537b935","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.00022048191","0.0027979154379","15.42","","",""
"0x6a9f35eb65496c1400c7ada049ab83f3a5bac942f48e7dafc1a63e10d0e3909c","2690450","1614964932","2021-03-05 17:22:12","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.42","","",""
"0x227ca4faf370a782e11d4dd1a57a15a53e83f8cceac98d1797cacca98b504c30","2690461","1614964965","2021-03-05 17:22:45","0x84f8e1e973318c51fb0e10a4bfd45750ef7584c7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044718","0.00056747142","15.42","","",""
"0xc72bc52e5b07f4cac2649a3c53547e3cf6a37194c13a39d15a162fd3729888f0","2690936","1614966390","2021-03-05 17:46:30","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000112149","0.00142317081","15.42","","",""
"0x1c33cb7e759e1f81b153215f20b817a21d704f3e983c311262bbd0954a65c7e8","2691520","1614968142","2021-03-05 18:15:42","0x92a24adfa689e07231e0f9d841ab2cf08c642381","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044509","0.00056481921","15.42","","",""
"0x3d245b3891ef5ac048df9c6dea38ccfcbd6384b05357926e31915f646a589ed6","2691737","1614968793","2021-03-05 18:26:33","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.42","","",""
"0xc1462dc5868cca734f2663b589f453fa4c12d89e9304e008b70e76481faea04c","2694787","1614977943","2021-03-05 20:59:03","0x95a28f8187e94e2400098803741d3087e6239b1d","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000149484","0.00189695196","15.42","","",""
"0xc03c7eca93b51f349e70f82ac86f954e49c68b066f9441c3333801a66be7ab1a","2694820","1614978042","2021-03-05 21:00:42","0x65164c5d31c227b04dc7c7157463c3f682057545","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044718","0.00056747142","15.42","","",""
"0xcf0f794b127b874064ca6d6a21f8437eae317608e8267304653d0ffef07c94cd","2696471","1614982995","2021-03-05 22:23:15","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.42","","",""
"0x005ed1077fc1a0ec028bbb5321e324ece5a5e423e96daa8031ddeacf4294622a","2696896","1614984270","2021-03-05 22:44:30","0xf5cbbc092d7cf432c150e097d115ffafc537b935","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.00035507538","0.0045059065722","15.42","","",""
"0xedd7adc49f9ca83df459c809ff7a5aa8be059c59b14d0e73b93fe0bba63b68a6","2696929","1614984369","2021-03-05 22:46:09","0x84f8e1e973318c51fb0e10a4bfd45750ef7584c7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044718","0.00056747142","15.42","","",""
"0xdc9bc08e2c04777a0e9fc0ef2e6517e39e316254b5f9de555bcf5328d9ef5bc6","2697051","1614984735","2021-03-05 22:52:15","0xf5cbbc092d7cf432c150e097d115ffafc537b935","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000052371","0.00066458799","15.42","","",""
"0xbb8e5ba9cd2e5a90c6387ff61017c39eaa93ed8e30417df1ac5bfa9cf6282931","2697084","1614984834","2021-03-05 22:53:54","0x84f8e1e973318c51fb0e10a4bfd45750ef7584c7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044718","0.00056747142","15.42","","",""
"0x67a0e0e14d5d89d3457f40d2f53bf0f038bdc0ba3bb90068cee0a636a4900b64","2697462","1614985968","2021-03-05 23:12:48","0xb4b7a85a14986c62b0619b8c2f4c27877b92b52a","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044257","0.00056162133","15.42","","",""
"0x6091f813b9107982831c8f502717bc95395aecc9789f5fcbec61c7ba8d70e71b","2697761","1614986865","2021-03-05 23:27:45","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.42","","",""
"0xce694452aa0f0b15b7d7ad5a1d95859b26907146e69931d4f6c5178660b7cd98","2697842","1614987108","2021-03-05 23:31:48","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.42","","",""
"0x955ab9dde21431709b7ca2906d3a6f32519f1ec7e6a308f4336e2a92a2e44f98","2697899","1614987279","2021-03-05 23:34:39","0xe4bf968345e914e47cea37ff27d8c7e96a48ce34","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000149532","0.00189756108","15.42","","",""
"0x9bb58a18f6102d0c8c43fff3529ee1f1d2e16dcd254490f52b7e99af80961fd2","2697940","1614987402","2021-03-05 23:36:42","0xc98cf69d130b20b3f16c3e783e8377c1e58e7a32","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044742","0.00056777598","15.42","","",""
"0xc624de21e4309dcab148fa42fb3918f8d17ae3fb9e8b994ee2eae50d4423e415","2698247","1614988323","2021-03-05 23:52:03","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.42","","",""
"0x169b7c3bb9ae30e2a52cf925b403726b6ebb6f6bcbdc11f277df91fce2671d1f","2699231","1614991275","2021-03-06 00:41:15","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.25","","",""
"0xc474d6dad14f7babe9bfffaaa7de34db464b7892202b0012c42e2189df0d4bd3","2699536","1614992190","2021-03-06 00:56:30","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.25","","",""
"0xac824dae1d708673d7e6317aa6f8e55e89995a914c095ed8af86a27b85c7eb34","2701064","1614996774","2021-03-06 02:12:54","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157185","0.00199467765","15.25","","",""
"0x9326c12c8c75bed44cc9c70328febef6373866b0d1c29ee342d369e129da67d1","2701174","1614997104","2021-03-06 02:18:24","0x4d5cf9a11fc3b6c0f63e4603eb9c97daa13c5af4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000178036","0.00225927684","15.25","","",""
"0xabe83429772d5981d28ff43dadcd39a3bc668793b29166d926d4f35bbdf5413d","2701312","1614997518","2021-03-06 02:25:18","0x54dab3aa837c196016319f357889dcbd82e66799","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044485","0.00056451465","15.25","","",""
"0x4db398a6a42e53464e073c2030c3fbc90dba420a2c20f94bc4a1ec6fbcaa87d0","2704774","1615007905","2021-03-06 05:18:25","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.25","","",""
"0xe469438072b5f30620762b926eef8248d1fceb59aa7befd0fd8906e050ae3204","2705168","1615009087","2021-03-06 05:38:07","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.25","","",""
"0xbdef4bcb7f3898406729e926b41832c67933397fe9f1c9e00f410482951a3f86","2708304","1615018499","2021-03-06 08:14:59","0x7cb75e032e6089e1f87e034f125e99a48446157e","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000177028","0.00224648532","15.25","","",""
"0xfc0e01d9bd55b44ebbe553b7abc96be996b3fb9a9cba4013c25b8aa4c8e3e66f","2711215","1615027233","2021-03-06 10:40:33","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.25","","",""
"0xb30d097c2fca575f8ad24645367f2a462fd503009dcaf2a516518213d4aefdd6","2714094","1615035870","2021-03-06 13:04:30","0x963a91a9d21f832eb2054225c045a66d9630bb15","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000058252","0.00073921788","15.25","","",""
"0xf4cfb81f4603c13a48eec2efa541a86542fbbbad8aedeb3b35e530bd68dd0dbc","2715056","1615038756","2021-03-06 13:52:36","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000261855","0.00332293995","15.25","","",""
"0xffa36ce12c47f228e23c6cc30f2c66fb95938f1e2ee6d32cd1fb6afab795b2d4","2715216","1615039236","2021-03-06 14:00:36","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.25","","",""
"0xffd0887687aa09ca55ab02cce397e22d58cf9ed267933b9627645a0f9449cfb5","2718138","1615048003","2021-03-06 16:26:43","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.25","","",""
"0xae68aa2faa7b1179a053a04bb96bfa314f3c22e894fa617bbe80607fe7c23039","2718192","1615048165","2021-03-06 16:29:25","0xf5cbbc092d7cf432c150e097d115ffafc537b935","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000052371","0.00066458799","15.25","","",""
"0x6e249c4efc8b7ad3f6d3cc850f7463b33eda704104a00dac3d49ec2a8dacc428","2718230","1615048279","2021-03-06 16:31:19","0x84f8e1e973318c51fb0e10a4bfd45750ef7584c7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044718","0.00056747142","15.25","","",""
"0x162f87eef447941bed2ce865495f40ff4f9ab8c6d679ed50408f2e67bbfe9f65","2722012","1615059625","2021-03-06 19:40:25","0xdca594370ab6963439af18d3502960c8ef0e0524","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044257","0.00056162133","15.25","","",""
"0xaa084655fdf419fed8a8889f5562926c627061c47b08d82e6b4413cd9d27c6a8","2722039","1615059706","2021-03-06 19:41:46","0xd1543ae2cc815b510d64a404ec58b3d4179cb2b5","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000037383","0.00047439027","15.25","","",""
"0xd8ab39ecd976c405ed07974efdbaa7fef3085d867b42c37f7e6dafd395940dda","2722073","1615059808","2021-03-06 19:43:28","0x083f025798733b80dd0f7f0f04e1d2cff45e9814","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044742","0.00056777598","15.25","","",""
"0x6c303a493b0d0e5905278dd06fbf3c16ff883923866100837cae2c6d2d646653","2724883","1615068238","2021-03-06 22:03:58","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.25","","",""
"0x51cd21bc3c8b742451e22eaf7b12d72f131af4110a0896c70336c5eb53e17253","2724929","1615068376","2021-03-06 22:06:16","0x6f60d7985ecfc935377d090b0620487445a53ca7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.00004912527","0.0006233996763","15.25","","",""
"0x6714c6d9b9e9c9c8bb9d02f2350f29337d8724067902002ce99164a1fa9df3c9","2724953","1615068448","2021-03-06 22:07:28","0x6f60d7985ecfc935377d090b0620487445a53ca7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.00002781327","0.0003529503963","15.25","","",""
"0x7cada1a3e30eefffb9933315f181a9b2fda8ec578bacf177ff48529bb1d727db","2728752","1615079845","2021-03-07 01:17:25","0xd867484caab9beb962a0b28e19cf656a253e8fb9","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044257","0.00056162133","15.59","","",""
"0x0153e4fc8162f14e520287532ebb3f2d10b30d917f82e0df33e485ced8762dd4","2731915","1615089334","2021-03-07 03:55:34","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.59","","",""
"0xad813039dee48ad0807e32245b3edb4c56bab77df79d1a27549db401f81b3224","2733236","1615093297","2021-03-07 05:01:37","0x88fd045e0313ddf2866cf001fd7ac117964e3bd8","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044509","0.00056481921","15.59","","",""
"0x54a6573c691fad3146240007e9f4afe432e33687dea9f1d76eabebce7411ddd2","2734468","1615096998","2021-03-07 06:03:18","0x88fd045e0313ddf2866cf001fd7ac117964e3bd8","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044257","0.00056162133","15.59","","",""
"0x4355334019ceb48acde8c9da6d42dd6dd12f2adfc9b244bac7066c4ab144d97a","2734971","1615098507","2021-03-07 06:28:27","0xbb3d65e51026e2b98ec597caf3d68dc0301288c7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044257","0.00056162133","15.59","","",""
"0xe018e9a63549ae46a8cd6008f16928c700b8019f40cd6e7206a13b625cbffd68","2736118","1615101948","2021-03-07 07:25:48","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157113","0.00199376397","15.59","","",""
"0x3bdf47b96f012726e189f2f6972bf8c351602649e235d554d97ff47e667318b1","2736739","1615103811","2021-03-07 07:56:51","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.59","","",""
"0x1bf04d107fe5d5d4fb3d2ffc5d7b8048ccb52fc76bf959a7bbb1815c59606ab1","2740259","1615114371","2021-03-07 10:52:51","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157113","0.00199376397","15.59","","",""
"0x70f6977dbf4f33c31b538a576a5b4e95b076a61fee557a58030f3f1c5753a95b","2740685","1615115649","2021-03-07 11:14:09","0x494bf42a49086cf4405ec0087a475d9e80e00531","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.0000578617","0.000734264973","15.59","","",""
"0x4e063ae7ef3b696d6eb2f7c934b72639f0b283478829312fb139dcd86c8f7cbb","2742126","1615119972","2021-03-07 12:26:12","0xf5cbbc092d7cf432c150e097d115ffafc537b935","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.00022541949","0.0028605733281","15.59","","",""
"0x104fa99c76da3d6e01c7047c7e8ffcff38308619d5b06f5551870db4878b6e7e","2742162","1615120080","2021-03-07 12:28:00","0x84f8e1e973318c51fb0e10a4bfd45750ef7584c7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044742","0.00056777598","15.59","","",""
"0x970916c1b716cf337b8151dcd4608a38879757678e09d326f9ffd58c91751645","2742190","1615120164","2021-03-07 12:29:24","0xf5cbbc092d7cf432c150e097d115ffafc537b935","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.0002092776","0.002655732744","15.59","","",""
"0x7f7be1607ea50916aa10556b34888e5dce084faa66e57feb4392c68b160750b9","2742226","1615120272","2021-03-07 12:31:12","0x84f8e1e973318c51fb0e10a4bfd45750ef7584c7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044718","0.00056747142","15.59","","",""
"0x98039dd35ba0669f69eb78f665c10e23617eb49b78564e82f8e8e75ae4602b7c","2742645","1615121529","2021-03-07 12:52:09","0xf5cbbc092d7cf432c150e097d115ffafc537b935","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.00012519285","0.0015886972665","15.59","","",""
"0x629133b068f2d7e196018f8a00808dec3877f048f598339b3073e762e453677a","2742682","1615121640","2021-03-07 12:54:00","0x84f8e1e973318c51fb0e10a4bfd45750ef7584c7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044718","0.00056747142","15.59","","",""
"0xf210f5547c12e8cddff1d5a9ba7956147324ec62f5eb4e20bdb026b9d4e65403","2744692","1615127670","2021-03-07 14:34:30","0xf5cbbc092d7cf432c150e097d115ffafc537b935","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000052371","0.00066458799","15.59","","",""
"0x32f13cae0204414c0f29514ab0cb5d85b18676d5c0d932da595b0ddef2fc389b","2744732","1615127790","2021-03-07 14:36:30","0x84f8e1e973318c51fb0e10a4bfd45750ef7584c7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044718","0.00056747142","15.59","","",""
"0x4dbb6af219ab5d03efdba3e9f7d91d3ddf71db2667e4a830cd24a11002391f5f","2744739","1615127811","2021-03-07 14:36:51","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.59","","",""
"0x9e04417761a6a6e760e6274e5fc40c6d35b81d66df18d8f7352e9a8781562a61","2744944","1615128426","2021-03-07 14:47:06","0x1f595da962c22af9c266667908bfbd4762d8c582","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044257","0.00056162133","15.59","","",""
"0xf1c64aef1fd5c5da60cbea9d81220dbd7707c1ca87a033882f97656deeec5826","2745200","1615129194","2021-03-07 14:59:54","0xff204ece7269c91035686cf9c9859246cdee37cf","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.00004940499","0.0006269493231","15.59","","",""
"0x62fb84ead978b4cd47a9dcff81407150e6e5e7d244398a96d1dbea7d036a586d","2745352","1615129650","2021-03-07 15:07:30","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157185","0.00199467765","15.59","","",""
"0xbd8789094386c4baec40e483c5d999305b261af22d48f51c0e6c816ce082920c","2746424","1615132867","2021-03-07 16:01:07","0xf5cbbc092d7cf432c150e097d115ffafc537b935","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000149484","0.00189695196","15.59","","",""
"0x0e6158725b31620c9903eebadcf6d4c9a3918205ce2d00f98e0ce28f5c23a493","2746467","1615132996","2021-03-07 16:03:16","0x84f8e1e973318c51fb0e10a4bfd45750ef7584c7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044718","0.00056747142","15.59","","",""
"0xd5561dc7fb59fb79fccd6936038819652b3a351af0fc7a74d0393ab06bf1c93c","2746491","1615133068","2021-03-07 16:04:28","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.59","","",""
"0x1bf550dfda2041f397df13f5f88d9c15c0a5372adb228cafad264b54d9d20edf","2747671","1615136609","2021-03-07 17:03:29","0xcee6de4290a4002de8712d16f8cfba03cb9afcf4","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000157149","0.00199422081","15.59","","",""
"0xffbd491671b21cd9e349fc5a487b37e163a63120c0ec878b416d3136327db03d","2748205","1615138211","2021-03-07 17:30:11","0x05166838d60c9787180878715d86c094439fc096","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000459803076897213","0.00583490104582563","15.59","","",""
"0x1a41ecee4fa9637abaedc4f0334a8cef03c479e71e9023683163ea1baf5767dd","2748239","1615138313","2021-03-07 17:31:53","0x40c0b1e5270cc7edf856fc7b80cca331963483b3","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044694","0.00056716686","15.59","","",""
"0x9ad090ceb9ea5612345726e15a03f196b54ee54cb49bd04a361badee0e9f8341","2748464","1615138988","2021-03-07 17:43:08","0x05166838d60c9787180878715d86c094439fc096","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000149436","0.00189634284","15.59","","",""
"0x3e8dfdb59a6ed80e450abaeabc1b286acb6cecdfc2f3ebcc6845407fb7d089e2","2748479","1615139033","2021-03-07 17:43:53","0xf5cbbc092d7cf432c150e097d115ffafc537b935","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.00014541987","0.0018453781503","15.59","","",""
"0xb1476e04637ba20cb0b7abc135efb76eaad4a02fa57105c74c0647440a7f1150","2748498","1615139090","2021-03-07 17:44:50","0x40c0b1e5270cc7edf856fc7b80cca331963483b3","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044694","0.00056716686","15.59","","",""
"0xf7de9311a402db7b9657dbc8e178036967b81f10e5eab751e48abc40ea7ce94c","2748512","1615139132","2021-03-07 17:45:32","0x84f8e1e973318c51fb0e10a4bfd45750ef7584c7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044742","0.00056777598","15.59","","",""
"0xdfe1a9e9cef65d824476e3f9eb0eafdc1cf307203016d0432b634f5ffb51f41d","2748569","1615139303","2021-03-07 17:48:23","0xf5cbbc092d7cf432c150e097d115ffafc537b935","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000037371","0.00047423799","15.59","","",""
"0x0554f79b2298bbb7c59786e87a7dbf0b266a2ea825cdb04b1f50f12b53df8e1c","2748606","1615139414","2021-03-07 17:50:14","0x84f8e1e973318c51fb0e10a4bfd45750ef7584c7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044718","0.00056747142","15.59","","",""
"0x16edf4a8c8bb3df856aaec5629dbe071b83e4cf8d7f7ea00c9ea25a7412f3359","2748694","1615139678","2021-03-07 17:54:38","0xf5cbbc092d7cf432c150e097d115ffafc537b935","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.00010127541","0.0012851849529","15.59","","",""
"0x0262359b099a4d9419af1d83ee63398bb691f1249bc5b71d58f2df1bc51044a4","2748724","1615139768","2021-03-07 17:56:08","0x84f8e1e973318c51fb0e10a4bfd45750ef7584c7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044718","0.00056747142","15.59","","",""
"0xbd7fdcda8e186c7ea9adccd6f97853c27628a14b8f530b63dd1aa72ae3415d91","2748872","1615140212","2021-03-07 18:03:32","0xf5cbbc092d7cf432c150e097d115ffafc537b935","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.00025399935","0.0032232517515","15.59","","",""
"0xc4cbec90c1dd484867020360211b38d9c0afb36d7cf3e9c6ea0762276664c2c1","2748909","1615140323","2021-03-07 18:05:23","0x84f8e1e973318c51fb0e10a4bfd45750ef7584c7","0x96674f8da3f9c6acb4a56b393af9a490d70d16d0","","0","0","0","0.000044718","0.00056747142","15.59","","",""
